X,224:00:00:000,wm,wm,in_surface,200,irrigator
X,224:00:00:000,wm,wm,in_type,3,irrigator
Y,227:00:00:000,f1,f1,out_water_field,1,top
Y,227:00:00:000,f1,f1,out_water_surface,100,top
Y,227:00:00:000,f1,f1,out_water_type,2,top
X,227:00:00:000,top,top,in_field,1,wm
X,227:00:00:000,top,top,in_surface,100,wm
X,227:00:00:000,top,top,in_type,2,wm
X,227:00:00:000,wm,wm,in_field,1,que_wm
X,227:00:00:000,wm,wm,in_surface,100,que_wm
X,227:00:00:000,wm,wm,in_type,2,que_wm
Y,234:00:00:000,irrigator,irrigator,out_id,12,wm
X,234:00:00:000,wm,wm,in_done,12,que_wm
Y,234:00:00:000,que_wm,que_wm,out_field_2,12,wm
Y,234:00:00:000,que_wm,que_wm,out_id,13,wm
Y,234:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,234:00:00:000,que_wm,que_wm,out_type,2,wm
Y,234:00:00:000,wm,wm,out_field_2,12,top
X,234:00:00:000,wm,wm,in_id,13,irrigator
X,234:00:00:000,wm,wm,in_surface,100,irrigator
X,234:00:00:000,wm,wm,in_type,2,irrigator
X,234:00:00:000,top,top,in_done,12,f2
Y,239:00:00:000,irrigator,irrigator,out_id,13,wm
X,239:00:00:000,wm,wm,in_done,13,que_wm
Y,239:00:00:000,que_wm,que_wm,out_field_1,13,wm
Y,239:00:00:000,wm,wm,out_field_1,13,top
X,239:00:00:000,top,top,in_done,13,f1
Y,246:00:00:000,f3,f3,out_water_field,3,top
Y,246:00:00:000,f3,f3,out_water_surface,300,top
Y,246:00:00:000,f3,f3,out_water_type,1,top
X,246:00:00:000,top,top,in_field,3,wm
X,246:00:00:000,top,top,in_surface,300,wm
X,246:00:00:000,top,top,in_type,1,wm
X,246:00:00:000,wm,wm,in_field,3,que_wm
X,246:00:00:000,wm,wm,in_surface,300,que_wm
X,246:00:00:000,wm,wm,in_type,1,que_wm
Y,246:00:00:000,que_wm,que_wm,out_id,14,wm
Y,246:00:00:000,que_wm,que_wm,out_surface,300,wm
Y,246:00:00:000,que_wm,que_wm,out_type,1,wm
X,246:00:00:000,wm,wm,in_id,14,irrigator
X,246:00:00:000,wm,wm,in_surface,300,irrigator
X,246:00:00:000,wm,wm,in_type,1,irrigator
Y,261:00:00:000,irrigator,irrigator,out_id,14,wm
X,261:00:00:000,wm,wm,in_done,14,que_wm
Y,261:00:00:000,que_wm,que_wm,out_field_3,14,wm
Y,261:00:00:000,wm,wm,out_field_3,14,top
X,261:00:00:000,top,top,in_done,14,f3
Y,263:00:00:000,f1,f1,out_water_field,1,top
Y,263:00:00:000,f1,f1,out_water_surface,100,top
Y,263:00:00:000,f1,f1,out_water_type,2,top
X,263:00:00:000,top,top,in_field,1,wm
X,263:00:00:000,top,top,in_surface,100,wm
X,263:00:00:000,top,top,in_type,2,wm
X,263:00:00:000,wm,wm,in_field,1,que_wm
X,263:00:00:000,wm,wm,in_surface,100,que_wm
X,263:00:00:000,wm,wm,in_type,2,que_wm
Y,263:00:00:000,que_wm,que_wm,out_id,15,wm
Y,263:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,263:00:00:000,que_wm,que_wm,out_type,2,wm
X,263:00:00:000,wm,wm,in_id,15,irrigator
X,263:00:00:000,wm,wm,in_surface,100,irrigator
X,263:00:00:000,wm,wm,in_type,2,irrigator
Y,268:00:00:000,irrigator,irrigator,out_id,15,wm
X,268:00:00:000,wm,wm,in_done,15,que_wm
Y,268:00:00:000,que_wm,que_wm,out_field_1,15,wm
Y,268:00:00:000,wm,wm,out_field_1,15,top
X,268:00:00:000,top,top,in_done,15,f1
Y,292:00:00:000,f1,f1,out_water_field,1,top
Y,292:00:00:000,f1,f1,out_water_surface,100,top
Y,292:00:00:000,f1,f1,out_water_type,2,top
X,292:00:00:000,top,top,in_field,1,wm
X,292:00:00:000,top,top,in_surface,100,wm
X,292:00:00:000,top,top,in_type,2,wm
X,292:00:00:000,wm,wm,in_field,1,que_wm
X,292:00:00:000,wm,wm,in_surface,100,que_wm
X,292:00:00:000,wm,wm,in_type,2,que_wm
Y,292:00:00:000,que_wm,que_wm,out_id,16,wm
Y,292:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,292:00:00:000,que_wm,que_wm,out_type,2,wm
X,292:00:00:000,wm,wm,in_id,16,irrigator
X,292:00:00:000,wm,wm,in_surface,100,irrigator
X,292:00:00:000,wm,wm,in_type,2,irrigator
Y,297:00:00:000,irrigator,irrigator,out_id,16,wm
X,297:00:00:000,wm,wm,in_done,16,que_wm
Y,297:00:00:000,que_wm,que_wm,out_field_1,16,wm
Y,297:00:00:000,wm,wm,out_field_1,16,top
X,297:00:00:000,top,top,in_done,16,f1
Y,306:00:00:000,f2,f2,out_water_field,2,top
Y,306:00:00:000,f2,f2,out_water_surface,200,top
Y,306:00:00:000,f2,f2,out_water_type,3,top
X,306:00:00:000,top,top,in_field,2,wm
X,306:00:00:000,top,top,in_surface,200,wm
X,306:00:00:000,top,top,in_type,3,wm
X,306:00:00:000,wm,wm,in_field,2,que_wm
X,306:00:00:000,wm,wm,in_surface,200,que_wm
X,306:00:00:000,wm,wm,in_type,3,que_wm
Y,306:00:00:000,que_wm,que_wm,out_id,17,wm
Y,306:00:00:000,que_wm,que_wm,out_surface,200,wm
Y,306:00:00:000,que_wm,que_wm,out_type,3,wm
X,306:00:00:000,wm,wm,in_id,17,irrigator
X,306:00:00:000,wm,wm,in_surface,200,irrigator
X,306:00:00:000,wm,wm,in_type,3,irrigator
Y,309:00:00:000,f3,f3,out_water_field,3,top
Y,309:00:00:000,f3,f3,out_water_surface,300,top
Y,309:00:00:000,f3,f3,out_water_type,1,top
X,309:00:00:000,top,top,in_field,3,wm
X,309:00:00:000,top,top,in_surface,300,wm
X,309:00:00:000,top,top,in_type,1,wm
X,309:00:00:000,wm,wm,in_field,3,que_wm
X,309:00:00:000,wm,wm,in_surface,300,que_wm
X,309:00:00:000,wm,wm,in_type,1,que_wm
Y,316:00:00:000,irrigator,irrigator,out_id,17,wm
X,316:00:00:000,wm,wm,in_done,17,que_wm
Y,316:00:00:000,que_wm,que_wm,out_field_2,17,wm
Y,316:00:00:000,que_wm,que_wm,out_id,18,wm
Y,316:00:00:000,que_wm,que_wm,out_surface,300,wm
Y,316:00:00:000,que_wm,que_wm,out_type,1,wm
Y,316:00:00:000,wm,wm,out_field_2,17,top
X,316:00:00:000,wm,wm,in_id,18,irrigator
X,316:00:00:000,wm,wm,in_surface,300,irrigator
X,316:00:00:000,wm,wm,in_type,1,irrigator
X,316:00:00:000,top,top,in_done,17,f2
Y,321:00:00:000,f1,f1,out_water_field,1,top
Y,321:00:00:000,f1,f1,out_water_surface,100,top
Y,321:00:00:000,f1,f1,out_water_type,2,top
X,321:00:00:000,top,top,in_field,1,wm
X,321:00:00:000,top,top,in_surface,100,wm
X,321:00:00:000,top,top,in_type,2,wm
X,321:00:00:000,wm,wm,in_field,1,que_wm
X,321:00:00:000,wm,wm,in_surface,100,que_wm
X,321:00:00:000,wm,wm,in_type,2,que_wm
Y,331:00:00:000,irrigator,irrigator,out_id,18,wm
X,331:00:00:000,wm,wm,in_done,18,que_wm
Y,331:00:00:000,que_wm,que_wm,out_field_3,18,wm
Y,331:00:00:000,que_wm,que_wm,out_id,19,wm
Y,331:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,331:00:00:000,que_wm,que_wm,out_type,2,wm
Y,331:00:00:000,wm,wm,out_field_3,18,top
X,331:00:00:000,wm,wm,in_id,19,irrigator
X,331:00:00:000,wm,wm,in_surface,100,irrigator
X,331:00:00:000,wm,wm,in_type,2,irrigator
X,331:00:00:000,top,top,in_done,18,f3
Y,336:00:00:000,irrigator,irrigator,out_id,19,wm
X,336:00:00:000,wm,wm,in_done,19,que_wm
Y,336:00:00:000,que_wm,que_wm,out_field_1,19,wm
Y,336:00:00:000,wm,wm,out_field_1,19,top
X,336:00:00:000,top,top,in_done,19,f1
Y,360:00:00:000,f1,f1,out_water_field,1,top
Y,360:00:00:000,f1,f1,out_water_surface,100,top
Y,360:00:00:000,f1,f1,out_water_type,2,top
X,360:00:00:000,top,top,in_field,1,wm
X,360:00:00:000,top,top,in_surface,100,wm
X,360:00:00:000,top,top,in_type,2,wm
